state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,year,month,season,state_code,district_code,market_code,commodity_code,variety_code,grade_code,price_difference
gujarat,amreli,damnagar,guar,gwar,faq,2025-05-19,4250,5050,4800,2025,5,zaid,1,1,1,113,156,1,800
gujarat,amreli,savarkundla,green gram (moong)(whole),green (whole),non-faq,2025-05-19,5250,7755,6500,2025,5,zaid,1,1,2,19,14,2,2505
gujarat,amreli,savarkundla,soyabean,soyabeen,non-faq,2025-05-19,3550,3900,3750,2025,5,zaid,1,1,2,99,174,2,350
gujarat,amreli,savarkundla,wheat,lokwan,faq,2025-05-19,2250,2755,2615,2025,5,zaid,1,1,2,80,117,1,505
gujarat,bharuch,jambusar,bajra(pearl millet/cumbu),other,faq,2025-05-19,2600,3000,2800,2025,5,zaid,1,4,181,6,4,1,400
gujarat,bharuch,jambusar,cotton,other,faq,2025-05-19,4500,5000,4700,2025,5,zaid,1,4,181,73,4,1,500
gujarat,bharuch,jambusar,jowar(sorghum),other,faq,2025-05-19,3000,3400,3200,2025,5,zaid,1,4,181,98,4,1,400
gujarat,bharuch,jambusar(kaavi),arhar (tur/red gram)(whole),other,faq,2025-05-19,5600,6000,5800,2025,5,zaid,1,4,5,10,4,1,400
gujarat,bharuch,jambusar(kaavi),cotton,other,faq,2025-05-19,4600,5000,4800,2025,5,zaid,1,4,5,73,4,1,400
gujarat,bharuch,jambusar(kaavi),jowar(sorghum),other,faq,2025-05-19,3200,3600,3400,2025,5,zaid,1,4,5,98,4,1,400
gujarat,dahod,davgadbaria(piplod),paddy(dhan)(common),common,non-faq,2025-05-19,1500,1820,1530,2025,5,zaid,1,142,254,4,101,2,320
gujarat,junagarh,mangrol,wheat,rajasthan tukdi,faq,2025-05-19,2575,2650,2625,2025,5,zaid,1,6,7,80,197,1,75
gujarat,rajkot,dhoraji,ground nut seed,ground nut seed,faq,2025-05-19,5705,6000,5930,2025,5,zaid,1,8,9,142,198,1,295
gujarat,rajkot,rajkot(veg.sub yard),bottle gourd,bottle gourd,faq,2025-05-19,250,600,450,2025,5,zaid,1,8,10,7,26,1,350
gujarat,rajkot,rajkot(veg.sub yard),brinjal,brinjal,faq,2025-05-19,500,1400,950,2025,5,zaid,1,8,10,30,48,1,900
gujarat,rajkot,rajkot(veg.sub yard),green chilli,green chilly,faq,2025-05-19,1250,2500,1900,2025,5,zaid,1,8,10,36,29,1,1250
gujarat,sabarkantha,khedbrahma,wheat,lok-1,faq,2025-05-19,2500,2700,2600,2025,5,zaid,1,9,255,80,182,1,200
gujarat,sabarkantha,modasa,maize,hybrid red (cattle feed),non-faq,2025-05-19,1800,2190,2190,2025,5,zaid,1,9,183,13,11,2,390
gujarat,sabarkantha,modasa,soyabean,yellow,non-faq,2025-05-19,4000,4140,4140,2025,5,zaid,1,9,183,99,116,2,140
gujarat,sabarkantha,modasa(tintoi),wheat,lokwan,faq,2025-05-19,2350,2625,2625,2025,5,zaid,1,9,11,80,117,1,275
gujarat,surat,mahuva(anaval),mango,other,medium,2025-05-19,850,1000,900,2025,5,zaid,1,10,12,14,4,3,150
gujarat,surat,surat,bhindi(ladies finger),other,faq,2025-05-19,1500,4000,2750,2025,5,zaid,1,10,13,11,4,1,2500
gujarat,surat,surat,bitter gourd,other,faq,2025-05-19,2500,5000,3750,2025,5,zaid,1,10,13,54,4,1,2500
gujarat,surat,surat,capsicum,other,faq,2025-05-19,2500,3500,3000,2025,5,zaid,1,10,13,44,4,1,1000
gujarat,surat,surat,carrot,other,faq,2025-05-19,1000,2000,1500,2025,5,zaid,1,10,13,22,4,1,1000
gujarat,surat,surat,green chilli,other,faq,2025-05-19,2500,5000,3750,2025,5,zaid,1,10,13,36,4,1,2500
gujarat,surat,surat,mango (raw-ripe),other,faq,2025-05-19,3000,7000,5000,2025,5,zaid,1,10,13,41,4,1,4000
gujarat,surat,surat,papaya (raw),other,faq,2025-05-19,500,1300,900,2025,5,zaid,1,10,13,140,4,1,800
gujarat,surat,surat,peas cod,other,faq,2025-05-19,8000,11000,9500,2025,5,zaid,1,10,13,126,4,1,3000
gujarat,surat,surat,potato,other,faq,2025-05-19,700,2000,1350,2025,5,zaid,1,10,13,31,4,1,1300
gujarat,surat,surat,sponge gourd,other,faq,2025-05-19,1000,3000,2000,2025,5,zaid,1,10,13,52,4,1,2000
gujarat,surat,surat,yam (ratalu),other,faq,2025-05-19,4500,7000,5750,2025,5,zaid,1,10,13,43,4,1,2500
gujarat,surendranagar,dhragradhra,soanf,soanf,faq,2025-05-19,6675,8340,7500,2025,5,zaid,1,11,14,82,199,1,1665
gujarat,surendranagar,vadhvan,apple,apple,medium,2025-05-19,17500,21500,19500,2025,5,zaid,1,11,15,49,41,3,4000
gujarat,surendranagar,vadhvan,bottle gourd,bottle gourd,faq,2025-05-19,2000,2500,2250,2025,5,zaid,1,11,15,7,26,1,500
gujarat,surendranagar,vadhvan,cabbage,cabbage,faq,2025-05-19,1000,1500,1250,2025,5,zaid,1,11,15,55,53,1,500
gujarat,surendranagar,vadhvan,coriander(leaves),coriander,faq,2025-05-19,3500,4000,3750,2025,5,zaid,1,11,15,1,1,1,500
gujarat,surendranagar,vadhvan,water melon,water melon,medium,2025-05-19,500,750,625,2025,5,zaid,1,11,15,39,32,3,250
gujarat,vadodara(baroda),padra,bhindi(ladies finger),other,faq,2025-05-19,2500,3500,3000,2025,5,zaid,1,12,16,11,4,1,1000
gujarat,vadodara(baroda),padra,cauliflower,other,faq,2025-05-19,2500,3000,2750,2025,5,zaid,1,12,16,16,4,1,500
gujarat,vadodara(baroda),padra,spinach,other,faq,2025-05-19,700,800,750,2025,5,zaid,1,12,16,34,4,1,100
gujarat,vadodara(baroda),padra,tomato,other,faq,2025-05-19,1400,1600,1500,2025,5,zaid,1,12,16,9,4,1,200
haryana,gurgaon,gurgaon,onion,other,non-faq,2025-05-19,800,1000,900,2025,5,zaid,2,14,18,12,4,2,200
haryana,hissar,barwala(hisar),bitter gourd,other,faq,2025-05-19,1500,2000,1800,2025,5,zaid,2,15,184,54,4,1,500
haryana,hissar,hansi,bhindi(ladies finger),other,faq,2025-05-19,2000,3000,2500,2025,5,zaid,2,15,19,11,4,1,1000
haryana,hissar,hansi,cabbage,other,faq,2025-05-19,400,600,500,2025,5,zaid,2,15,19,55,4,1,200
haryana,hissar,hansi,capsicum,other,faq,2025-05-19,2000,3000,2500,2025,5,zaid,2,15,19,44,4,1,1000
haryana,hissar,hansi,lemon,other,faq,2025-05-19,8000,12000,10000,2025,5,zaid,2,15,19,25,4,1,4000
haryana,hissar,hansi,mango,other,medium,2025-05-19,5000,10000,8000,2025,5,zaid,2,15,19,14,4,3,5000
haryana,hissar,hansi,pumpkin,other,faq,2025-05-19,600,1000,800,2025,5,zaid,2,15,19,64,4,1,400
haryana,hissar,hansi,ridgeguard(tori),other,faq,2025-05-19,3000,4000,3500,2025,5,zaid,2,15,19,17,4,1,1000
haryana,hissar,uklana,bhindi(ladies finger),bhindi,faq,2025-05-19,1500,1500,1500,2025,5,zaid,2,15,218,11,8,1,0
haryana,hissar,uklana,brinjal,other,faq,2025-05-19,800,1000,1000,2025,5,zaid,2,15,218,30,4,1,200
haryana,hissar,uklana,cucumbar(kheera),cucumbar,faq,2025-05-19,600,700,700,2025,5,zaid,2,15,218,8,42,1,100
haryana,hissar,uklana,mango,other,medium,2025-05-19,5000,5000,5000,2025,5,zaid,2,15,218,14,4,3,0
haryana,hissar,uklana,potato,potato,faq,2025-05-19,900,900,900,2025,5,zaid,2,15,218,31,51,1,0
haryana,kaithal,dhand,banana,other,medium,2025-05-19,3000,4000,3800,2025,5,zaid,2,16,20,40,4,3,1000
haryana,kurukshetra,pehowa,onion,other,faq,2025-05-19,900,1000,1000,2025,5,zaid,2,127,185,12,4,1,100
haryana,mahendragarh-narnaul,narnaul,bitter gourd,bitter gourd,faq,2025-05-19,2500,2500,2500,2025,5,zaid,2,17,21,54,56,1,0
haryana,mahendragarh-narnaul,narnaul,lemon,lemon,faq,2025-05-19,6000,9000,8000,2025,5,zaid,2,17,21,25,20,1,3000
haryana,mahendragarh-narnaul,narnaul,mango,other,medium,2025-05-19,3000,5000,4000,2025,5,zaid,2,17,21,14,4,3,2000
haryana,mahendragarh-narnaul,narnaul,mousambi(sweet lime),mousambi,medium,2025-05-19,3000,3500,3500,2025,5,zaid,2,17,21,29,34,3,500
haryana,mahendragarh-narnaul,narnaul,sponge gourd,sponge gourd,faq,2025-05-19,1500,2500,2000,2025,5,zaid,2,17,21,52,47,1,1000
haryana,mahendragarh-narnaul,narnaul,water melon,water melon,medium,2025-05-19,500,800,600,2025,5,zaid,2,17,21,39,32,3,300
haryana,mewat,tauru,onion,nasik,faq,2025-05-19,1500,1500,1500,2025,5,zaid,2,18,24,12,84,1,0
haryana,mewat,tauru,potato,local,faq,2025-05-19,1200,1200,1200,2025,5,zaid,2,18,24,31,7,1,0
haryana,mewat,tauru,ridgeguard(tori),other,faq,2025-05-19,1500,1500,1500,2025,5,zaid,2,18,24,17,4,1,0
haryana,mewat,tauru,tomato,deshi,faq,2025-05-19,1000,1000,1000,2025,5,zaid,2,18,24,9,35,1,0
haryana,panchkula,panchkul(kalka),tomato,other,faq,2025-05-19,1500,2500,2000,2025,5,zaid,2,144,221,9,4,1,1000
haryana,panipat,panipat,banana,other,medium,2025-05-19,2200,2400,2300,2025,5,zaid,2,19,25,40,4,3,200
haryana,panipat,panipat,cabbage,other,faq,2025-05-19,400,1000,700,2025,5,zaid,2,19,25,55,4,1,600
haryana,panipat,panipat,cucumbar(kheera),other,faq,2025-05-19,500,1500,1000,2025,5,zaid,2,19,25,8,4,1,1000
haryana,panipat,samalkha,cabbage,cabbage,faq,2025-05-19,500,500,500,2025,5,zaid,2,19,26,55,53,1,0
haryana,panipat,samalkha,capsicum,capsicum,faq,2025-05-19,1500,1500,1500,2025,5,zaid,2,19,26,44,40,1,0
haryana,panipat,samalkha,pumpkin,pumpkin,faq,2025-05-19,500,500,500,2025,5,zaid,2,19,26,64,61,1,0
haryana,rewari,kosli,bottle gourd,bottle gourd,faq,2025-05-19,1000,1000,1000,2025,5,zaid,2,20,27,7,26,1,0
haryana,sirsa,kalanwali,banana,other,medium,2025-05-19,2500,3200,2500,2025,5,zaid,2,155,256,40,4,3,700
haryana,sonipat,ganaur,bitter gourd,bitter gourd,faq,2025-05-19,1800,2000,1800,2025,5,zaid,2,22,29,54,56,1,200
haryana,sonipat,ganaur,cauliflower,other,faq,2025-05-19,2400,2500,2400,2025,5,zaid,2,22,29,16,4,1,100
haryana,sonipat,ganaur,onion,onion,faq,2025-05-19,1800,2000,1800,2025,5,zaid,2,22,29,12,9,1,200
haryana,sonipat,ganaur,tomato,tomato,faq,2025-05-19,700,800,700,2025,5,zaid,2,22,29,9,10,1,100
haryana,yamuna nagar,radaur,bhindi(ladies finger),other,faq,2025-05-19,1500,2000,1800,2025,5,zaid,2,23,31,11,4,1,500
haryana,yamuna nagar,radaur,brinjal,other,faq,2025-05-19,800,1000,900,2025,5,zaid,2,23,31,30,4,1,200
haryana,yamuna nagar,radaur,tomato,other,faq,2025-05-19,600,800,700,2025,5,zaid,2,23,31,9,4,1,200
haryana,yamuna nagar,sadhaura,colacasia,colacasia,faq,2025-05-19,2500,3000,2800,2025,5,zaid,2,23,32,61,82,1,500
haryana,yamuna nagar,sadhaura,mango,other,medium,2025-05-19,4000,5000,4500,2025,5,zaid,2,23,32,14,4,3,1000
haryana,yamuna nagar,sadhaura,sponge gourd,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,2,23,32,52,4,1,200
himachal pradesh,chamba,chamba,banana,other,medium,2025-05-19,4500,5000,4750,2025,5,zaid,3,24,33,40,4,3,500
himachal pradesh,chamba,chamba,spinach,other,faq,2025-05-19,2500,3000,2750,2025,5,zaid,3,24,33,34,4,1,500
himachal pradesh,hamirpur,hamirpur,bitter gourd,other,faq,2025-05-19,3000,3000,3000,2025,5,zaid,3,25,34,54,4,1,0
himachal pradesh,hamirpur,hamirpur,cabbage,other,faq,2025-05-19,1000,1000,1000,2025,5,zaid,3,25,34,55,4,1,0
himachal pradesh,hamirpur,hamirpur,ginger(green),other,faq,2025-05-19,7000,8000,7500,2025,5,zaid,3,25,34,27,4,1,1000
himachal pradesh,hamirpur,hamirpur,peas wet,other,faq,2025-05-19,8000,8000,8000,2025,5,zaid,3,25,34,42,4,1,0
himachal pradesh,hamirpur,hamirpur,sponge gourd,other,faq,2025-05-19,2500,3000,2800,2025,5,zaid,3,25,34,52,4,1,500
himachal pradesh,kangra,dharamshala,bhindi(ladies finger),bhindi,faq,2025-05-19,3200,3500,3350,2025,5,zaid,3,26,35,11,8,1,300
himachal pradesh,kangra,dharamshala,bitter gourd,other,faq,2025-05-19,2800,3000,2900,2025,5,zaid,3,26,35,54,4,1,200
himachal pradesh,kangra,dharamshala,brinjal,other,faq,2025-05-19,1800,2000,1900,2025,5,zaid,3,26,35,30,4,1,200
himachal pradesh,kangra,dharamshala,cabbage,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,3,26,35,55,4,1,200
himachal pradesh,kangra,dharamshala,cauliflower,other,faq,2025-05-19,5000,5500,5250,2025,5,zaid,3,26,35,16,4,1,500
himachal pradesh,kangra,dharamshala,french beans (frasbean),other,faq,2025-05-19,6000,7000,6500,2025,5,zaid,3,26,35,45,4,1,1000
himachal pradesh,kangra,dharamshala,garlic,other,faq,2025-05-19,9000,9500,9250,2025,5,zaid,3,26,35,50,4,1,500
himachal pradesh,kangra,dharamshala,mousambi(sweet lime),other,medium,2025-05-19,6000,7000,6500,2025,5,zaid,3,26,35,29,4,3,1000
himachal pradesh,kangra,dharamshala,pomegranate,other,medium,2025-05-19,10000,11000,10500,2025,5,zaid,3,26,35,35,4,3,1000
himachal pradesh,kangra,dharamshala,potato,other,faq,2025-05-19,1000,1100,1050,2025,5,zaid,3,26,35,31,4,1,100
himachal pradesh,kangra,kangra,banana,other,medium,2025-05-19,4000,5000,4500,2025,5,zaid,3,26,36,40,4,3,1000
himachal pradesh,kangra,kangra,bottle gourd,other,faq,2025-05-19,1000,1800,1400,2025,5,zaid,3,26,36,7,4,1,800
himachal pradesh,kangra,kangra,brinjal,other,faq,2025-05-19,1200,2300,1500,2025,5,zaid,3,26,36,30,4,1,1100
himachal pradesh,kangra,kangra,carrot,other,faq,2025-05-19,1800,2000,1900,2025,5,zaid,3,26,36,22,4,1,200
himachal pradesh,kangra,kangra,colacasia,colacasia,faq,2025-05-19,5000,5500,5200,2025,5,zaid,3,26,36,61,82,1,500
himachal pradesh,kangra,kangra,karbuja(musk melon),other,medium,2025-05-19,2000,2500,2200,2025,5,zaid,3,26,36,37,4,3,500
himachal pradesh,kangra,kangra,onion,other,faq,2025-05-19,2000,2200,2100,2025,5,zaid,3,26,36,12,4,1,200
himachal pradesh,kangra,kangra,sponge gourd,other,faq,2025-05-19,2500,3000,2700,2025,5,zaid,3,26,36,52,4,1,500
himachal pradesh,kangra,kangra,tinda,other,faq,2025-05-19,2500,3000,2700,2025,5,zaid,3,26,36,26,4,1,500
himachal pradesh,kangra,kangra,tomato,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,3,26,36,9,4,1,200
himachal pradesh,kangra,kangra,water melon,water melon,medium,2025-05-19,1000,1500,1200,2025,5,zaid,3,26,36,39,32,3,500
himachal pradesh,kangra,kangra(baijnath),brinjal,brinjal,faq,2025-05-19,2400,2600,2500,2025,5,zaid,3,26,37,30,48,1,200
himachal pradesh,kangra,kangra(baijnath),cabbage,cabbage,faq,2025-05-19,1000,1200,1100,2025,5,zaid,3,26,37,55,53,1,200
himachal pradesh,kangra,kangra(baijnath),french beans (frasbean),french beans (frasbean),faq,2025-05-19,7500,8000,7700,2025,5,zaid,3,26,37,45,135,1,500
himachal pradesh,kangra,kangra(baijnath),mousambi(sweet lime),mousambi,medium,2025-05-19,5400,5500,5400,2025,5,zaid,3,26,37,29,34,3,100
himachal pradesh,kangra,kangra(baijnath),raddish,other,faq,2025-05-19,4000,4000,4000,2025,5,zaid,3,26,37,70,4,1,0
himachal pradesh,kangra,kangra(jaisinghpur),beetroot,beetroot,faq,2025-05-19,3800,4000,3900,2025,5,zaid,3,26,38,58,64,1,200
himachal pradesh,kangra,kangra(jaisinghpur),bhindi(ladies finger),bhindi,faq,2025-05-19,3000,3500,3300,2025,5,zaid,3,26,38,11,8,1,500
himachal pradesh,kangra,kangra(jaisinghpur),cabbage,cabbage,faq,2025-05-19,1100,1200,1150,2025,5,zaid,3,26,38,55,53,1,100
himachal pradesh,kangra,kangra(jaisinghpur),carrot,carrot,faq,2025-05-19,2200,2500,2400,2025,5,zaid,3,26,38,22,17,1,300
himachal pradesh,kangra,kangra(jaisinghpur),french beans (frasbean),french beans (frasbean),faq,2025-05-19,6700,7000,6900,2025,5,zaid,3,26,38,45,135,1,300
himachal pradesh,kangra,kangra(jaisinghpur),mango,other,medium,2025-05-19,6500,7500,7000,2025,5,zaid,3,26,38,14,4,3,1000
himachal pradesh,kangra,kangra(jaisinghpur),mousambi(sweet lime),mousambi,medium,2025-05-19,6500,7500,7000,2025,5,zaid,3,26,38,29,34,3,1000
himachal pradesh,kangra,kangra(jaisinghpur),pumpkin,pumpkin,faq,2025-05-19,1500,1600,1550,2025,5,zaid,3,26,38,64,61,1,100
himachal pradesh,kangra,kangra(nagrota bagwan),cucumbar(kheera),cucumbar,faq,2025-05-19,1000,1400,1200,2025,5,zaid,3,26,39,8,42,1,400
himachal pradesh,kangra,kangra(nagrota bagwan),pumpkin,other,faq,2025-05-19,1000,1300,1200,2025,5,zaid,3,26,39,64,4,1,300
himachal pradesh,kangra,palampur,apricot(jardalu/khumani),other,medium,2025-05-19,7000,8000,7800,2025,5,zaid,3,26,40,76,4,3,1000
himachal pradesh,kangra,palampur,banana,banana - ripe,medium,2025-05-19,4500,4800,4700,2025,5,zaid,3,26,40,40,43,3,300
himachal pradesh,kangra,palampur,cabbage,cabbage,faq,2025-05-19,1000,1100,1050,2025,5,zaid,3,26,40,55,53,1,100
himachal pradesh,kangra,palampur,garlic,average,faq,2025-05-19,9000,10000,9800,2025,5,zaid,3,26,40,50,44,1,1000
himachal pradesh,kangra,palampur,grapes,other,medium,2025-05-19,10000,11000,10500,2025,5,zaid,3,26,40,47,4,3,1000
himachal pradesh,kangra,palampur,guava,other,medium,2025-05-19,10000,12000,11000,2025,5,zaid,3,26,40,77,4,3,2000
himachal pradesh,kangra,palampur,onion,other,faq,2025-05-19,1700,1800,1750,2025,5,zaid,3,26,40,12,4,1,100
himachal pradesh,kangra,palampur,tomato,tomato,faq,2025-05-19,1400,1500,1450,2025,5,zaid,3,26,40,9,10,1,100
himachal pradesh,solan,solan(nalagarh),banana,other,medium,2025-05-19,3000,3500,3200,2025,5,zaid,3,27,41,40,4,3,500
himachal pradesh,solan,solan(nalagarh),bottle gourd,other,faq,2025-05-19,1300,1500,1400,2025,5,zaid,3,27,41,7,4,1,200
himachal pradesh,solan,solan(nalagarh),brinjal,other,faq,2025-05-19,1600,2000,1800,2025,5,zaid,3,27,41,30,4,1,400
himachal pradesh,solan,solan(nalagarh),cabbage,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,3,27,41,55,4,1,200
himachal pradesh,solan,solan(nalagarh),cauliflower,other,faq,2025-05-19,4800,5600,5200,2025,5,zaid,3,27,41,16,4,1,800
himachal pradesh,solan,solan(nalagarh),garlic,other,faq,2025-05-19,8000,9000,8500,2025,5,zaid,3,27,41,50,4,1,1000
himachal pradesh,solan,solan(nalagarh),pumpkin,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,3,27,41,64,4,1,200
himachal pradesh,solan,solan(nalagarh),sponge gourd,other,faq,2025-05-19,2800,3200,3000,2025,5,zaid,3,27,41,52,4,1,400
jammu and kashmir,kathua,kathua,banana,other,medium,2025-05-19,3500,4000,3750,2025,5,zaid,4,28,42,40,4,3,500
jammu and kashmir,kathua,kathua,bitter gourd,other,faq,2025-05-19,2000,2500,2250,2025,5,zaid,4,28,42,54,4,1,500
jammu and kashmir,kathua,kathua,cabbage,other,faq,2025-05-19,500,600,550,2025,5,zaid,4,28,42,55,4,1,100
jammu and kashmir,kathua,kathua,cucumbar(kheera),other,faq,2025-05-19,1200,1500,1350,2025,5,zaid,4,28,42,8,4,1,300
jammu and kashmir,kathua,kathua,mousambi(sweet lime),other,medium,2025-05-19,6000,7000,6500,2025,5,zaid,4,28,42,29,4,3,1000
jammu and kashmir,kathua,kathua,papaya,other,medium,2025-05-19,4000,4500,4250,2025,5,zaid,4,28,42,46,4,3,500
jammu and kashmir,kathua,kathua,pineapple,pine apple,medium,2025-05-19,3500,4000,3750,2025,5,zaid,4,28,42,79,77,3,500
jammu and kashmir,kathua,kathua,potato,other,faq,2025-05-19,800,1000,900,2025,5,zaid,4,28,42,31,4,1,200
jammu and kashmir,kathua,kathua,spinach,spinach,faq,2025-05-19,1500,2000,1750,2025,5,zaid,4,28,42,34,25,1,500
jammu and kashmir,rajouri,rajouri (f&v),apple,delicious,medium,2025-05-19,12000,13000,12500,2025,5,zaid,4,29,43,49,92,3,1000
kerala,alappuzha,chengannur,cluster beans,cluster beans,faq,2025-05-19,7600,8000,7800,2025,5,zaid,5,30,44,33,23,1,400
kerala,alappuzha,chengannur,coconut,big,faq,2025-05-19,5500,6200,6000,2025,5,zaid,5,30,44,130,57,1,700
kerala,alappuzha,chengannur,colacasia,colacasia,faq,2025-05-19,5800,6300,6000,2025,5,zaid,5,30,44,61,82,1,500
kerala,alappuzha,chengannur,green chilli,green chilly,faq,2025-05-19,3500,4000,3800,2025,5,zaid,5,30,44,36,29,1,500
kerala,alappuzha,chengannur,mango (raw-ripe),mango - raw-ripe,faq,2025-05-19,0,0,4000,2025,5,zaid,5,30,44,41,36,1,0
kerala,alappuzha,chengannur,onion,small,faq,2025-05-19,5700,6000,5800,2025,5,zaid,5,30,44,12,159,1,300
kerala,alappuzha,cherthala,brinjal,brinjal,faq,2025-05-19,3000,3200,3100,2025,5,zaid,5,30,45,30,48,1,200
kerala,alappuzha,cherthala,potato,chips,faq,2025-05-19,4500,4700,4600,2025,5,zaid,5,30,45,31,200,1,200
kerala,alappuzha,harippad,amaranthus,other,faq,2025-05-19,5000,5500,5000,2025,5,zaid,5,30,46,56,4,1,500
kerala,alappuzha,harippad,amphophalus,other,faq,2025-05-19,5000,5500,5000,2025,5,zaid,5,30,46,68,4,1,500
kerala,alappuzha,harippad,bhindi(ladies finger),other,faq,2025-05-19,4000,4500,4000,2025,5,zaid,5,30,46,11,4,1,500
kerala,alappuzha,harippad,bottle gourd,other,faq,2025-05-19,1000,1400,1000,2025,5,zaid,5,30,46,7,4,1,400
kerala,alappuzha,harippad,carrot,other,faq,2025-05-19,5000,5500,5000,2025,5,zaid,5,30,46,22,4,1,500
kerala,alappuzha,harippad,cowpea(veg),other,faq,2025-05-19,4000,4600,4000,2025,5,zaid,5,30,46,59,4,1,600
kerala,alappuzha,harippad,cucumbar(kheera),other,faq,2025-05-19,3000,3500,3000,2025,5,zaid,5,30,46,8,4,1,500
kerala,alappuzha,harippad,mango,other,medium,2025-05-19,5000,5500,5000,2025,5,zaid,5,30,46,14,4,3,500
kerala,alappuzha,harippad,onion,big,faq,2025-05-19,2000,2500,2000,2025,5,zaid,5,30,46,12,57,1,500
kerala,alappuzha,mannar,beetroot,other,faq,2025-05-19,3000,3200,3100,2025,5,zaid,5,30,47,58,4,1,200
kerala,alappuzha,mannar,carrot,other,faq,2025-05-19,4000,4200,4100,2025,5,zaid,5,30,47,22,4,1,200
kerala,ernakulam,angamaly,beetroot,beetroot,faq,2025-05-19,5500,6500,6000,2025,5,zaid,5,31,48,58,64,1,1000
kerala,ernakulam,angamaly,cabbage,cabbage,faq,2025-05-19,2600,4000,3200,2025,5,zaid,5,31,48,55,53,1,1400
kerala,ernakulam,angamaly,garlic,average,faq,2025-05-19,13000,16000,14000,2025,5,zaid,5,31,48,50,44,1,3000
kerala,ernakulam,angamaly,pumpkin,pumpkin,faq,2025-05-19,1800,3000,2500,2025,5,zaid,5,31,48,64,61,1,1200
kerala,ernakulam,ernakulam,amaranthus,amaranthus,faq,2025-05-19,2800,3000,2900,2025,5,zaid,5,31,49,56,123,1,200
kerala,ernakulam,ernakulam,cucumbar(kheera),other,faq,2025-05-19,1000,1400,1200,2025,5,zaid,5,31,49,8,4,1,400
kerala,ernakulam,ernakulam,tapioca,tapioca,faq,2025-05-19,2300,2500,2400,2025,5,zaid,5,31,49,62,58,1,200
kerala,ernakulam,north paravur,amphophalus,amphophalus,faq,2025-05-19,5300,6000,5500,2025,5,zaid,5,31,50,68,63,1,700
kerala,ernakulam,north paravur,beetroot,beetroot,faq,2025-05-19,4500,5500,5000,2025,5,zaid,5,31,50,58,64,1,1000
kerala,ernakulam,north paravur,carrot,carrot,faq,2025-05-19,3700,4500,4000,2025,5,zaid,5,31,50,22,17,1,800
kerala,ernakulam,north paravur,colacasia,colacasia,faq,2025-05-19,5000,6000,5500,2025,5,zaid,5,31,50,61,82,1,1000
kerala,ernakulam,north paravur,french beans (frasbean),french beans (frasbean),faq,2025-05-19,7000,8000,7500,2025,5,zaid,5,31,50,45,135,1,1000
kerala,ernakulam,north paravur,mint(pudina),mint(pudina),faq,2025-05-19,6000,7000,6500,2025,5,zaid,5,31,50,78,76,1,1000
kerala,ernakulam,north paravur,onion,1st sort,faq,2025-05-19,5000,5500,5200,2025,5,zaid,5,31,50,12,81,1,500
kerala,ernakulam,north paravur,tapioca,other,faq,2025-05-19,3000,4000,3500,2025,5,zaid,5,31,50,62,4,1,1000
kerala,ernakulam,north paravur,tomato,deshi,faq,2025-05-19,2200,3500,2800,2025,5,zaid,5,31,50,9,35,1,1300
kerala,ernakulam,perumbavoor,arecanut(betelnut/supari),supari,faq,2025-05-19,31500,32500,32000,2025,5,zaid,5,31,51,143,201,1,1000
kerala,ernakulam,perumbavoor,cucumbar(kheera),cucumbar,faq,2025-05-19,1300,2300,1700,2025,5,zaid,5,31,51,8,42,1,1000
kerala,ernakulam,perumbavoor,elephant yam (suran),other,faq,2025-05-19,3500,4500,4000,2025,5,zaid,5,31,51,24,4,1,1000
kerala,ernakulam,perumbavoor,ginger(green),green ginger,faq,2025-05-19,6000,7000,6500,2025,5,zaid,5,31,51,27,24,1,1000
kerala,ernakulam,thrippunithura,amphophalus,amphophalus,faq,2025-05-19,7000,8000,7200,2025,5,zaid,5,31,52,68,63,1,1000
kerala,ernakulam,thrippunithura,bitter gourd,bitter gourd,faq,2025-05-19,8000,9000,8200,2025,5,zaid,5,31,52,54,56,1,1000
kerala,ernakulam,thrippunithura,colacasia,other,faq,2025-05-19,6500,8000,7000,2025,5,zaid,5,31,52,61,4,1,1500
kerala,ernakulam,thrippunithura,cucumbar(kheera),cucumbar,faq,2025-05-19,2200,4000,2400,2025,5,zaid,5,31,52,8,42,1,1800
kerala,ernakulam,thrippunithura,drumstick,drumstick,faq,2025-05-19,8000,10000,8500,2025,5,zaid,5,31,52,23,18,1,2000
kerala,ernakulam,thrippunithura,ginger(green),green ginger,faq,2025-05-19,6500,10000,7000,2025,5,zaid,5,31,52,27,24,1,3500
kerala,ernakulam,thrippunithura,green chilli,green chilly,faq,2025-05-19,4000,8000,5000,2025,5,zaid,5,31,52,36,29,1,4000
kerala,ernakulam,thrippunithura,onion,big,faq,2025-05-19,2500,2500,2500,2025,5,zaid,5,31,52,12,57,1,0
kerala,ernakulam,thrippunithura,pineapple,pine apple,medium,2025-05-19,4300,5000,4500,2025,5,zaid,5,31,52,79,77,3,700
kerala,idukki,munnar,onion,big,faq,2025-05-19,3000,4000,3500,2025,5,zaid,5,129,190,12,57,1,1000
